id,platce,platce_ico,dodavatel,dodavatel_ico,hodnota_czk,datum,rok,predmet,je_skola
30590104,"Základní škola Orlová - Lutyně U Kapličky 959 okres Karviná, příspěvková organizace",62331426,CISS CZ s.r.o.,60826860,155187.0,2024-10-16,2024,Objednávka školního nábytku ,True
30524932,"Základní škola Benešov, Jiráskova 888",75033062,Křovina s.r.o.,26424819,230000.0,2024-10-11,2024,"lavice, židle pro žáky",True
30514904,"Základní škola, Pohůrecká 16, České Budějovice",62537661,MY DVA holding a.s.,25676059,2208876.0,2024-10-11,2024,nábytek odborných učeben,True
30497664,Město Vlašim,00232947,BREZKA interier s.r.o.,10745106,2583258.0,2024-08-27,2024,kupní smlouva - Modernizace odborných učeben ZŠ Vorlina - dodávka a montáž nábytku,False
30487944,"Základní škola, Praha 4, Ružinovská 2017",60446161,MY DVA holding a.s.,25676059,75090.3,2024-10-07,2024,Objednávka nábytku do učebny,True
30474416,"Základní škola Dr. h. c. Jana Masaryka, Harrachov, příspěvková organizace",00854808,"KXN CZ, s.r.o.",28784111,51840.0,2024-10-09,2024,Kmenový nábytek,True
30457752,"Základní škola, Trutnov, R. Frimla 816",64201139,Rapid Design s.r.o.,01974769,4763335.0,2024-10-08,2024,"Kupní smlouva - Dodávka nábytkového vybavení učeben ZŠ R. Frimla 816, Trutnov",True
30444088,ZŠ Karla Vokáče,47694815,Školab s.r.o.,64791793,3171200.0,2024-09-25,2024,Dodávka školního nábytku do třech modernizovaných odborných učeben a dvou nově vybudovaných odborných kabinetů na ZŠ Kar,False
30425292,Základní škola a Mateřská škola Jílovice,70983232,Základní škola a Mateřská škola Jílovice,70983232,1132120.0,2024-09-28,2024,"IT vybavení, nábytek a pomůcky",True
30381240,"Tyršova základní škola, Brno, Kuldova 38",48511111,"ALEX kovový a školní nábytek, s.r.o.",26943344,81844.0,2024-09-20,2024,Sestava žákovského nábytku,True
30373212,Technická univerzita v Liberci,46747885,ABCD Služby školám s.r.o.,62244892,126953.0,2024-09-27,2024,Kupní smlouva int. č. TUL24/7817/070693_FM-002 podkroví budovy A – nábytek,False
30362696,"Střední odborná škola a Střední odborné učiliště Jílové u Prahy, příspěvková organizace",14802015,"LABOR - KOMPLET, s.r.o.",25781057,1769250.0,2024-09-30,2024,Modernizace chemické laboratoře,True
30349908,"Albrechtova střední škola, Český Těšín, příspěvková organizace",00577235,Hilbert Interiéry s.r.o.,28661133,1632332.0,2024-07-08,2024,"Dodávka nábytku do odborných učeben Abrechtové střední školy, Český Těšín",True
30342572,Město Nejdek,00254801,"Z + M Partner, spol. s r.o.",26843935,997052.0,2024-09-30,2024,Smlouva o dílo - Modernizace učeben v budově ZŠ Nejdek - jazyková učebna 1. stupeň - IT vybavení,False
30319292,Město Slavkov u Brna,00292311,"KDZ, spol. s r.o.",15526691,14148777.0,2024-09-26,2024,Kupní smlouva-dodávka vybavení učeben družiny a odborných učeben ZŠ Komenského ve Slavkově u Brna (technické vybavení vč,False
30319184,Město Slavkov u Brna,00292311,TOPGAL UNION s.r.o.,26857596,1215942.0,2024-09-26,2024,Kupní smlouva-dodávka vybavení učeben družiny a odborných učeben ZŠ Komenského ve Slavkově u Brna (volně stojící nábytek,False
30259596,"Základní škola Čáslav, Sadová 1756, okres Kutná Hora",71176683,MY DVA holding a.s.,25676059,4155671.0,2024-09-17,2024,Kupní smlouva - nábytek Zlepšení kvality a dostupnosti ,True
30152656,statutární město Děčín,00261238,"AV MEDIA SYSTEMS, a.s.",48108375,2969460.0,2024-09-10,2024,"KS -Modernizace odborných učeben ZŠ a MŠ Děčín IX, Na Pěšině 330“ část C – IT",False
30129372,"Střední zdravotnická škola a Vyšší odborná škola zdravotnická, Ostrava, příspěvková organizace",00600920,Stolařství IDEÁL Šebesta s.r.o.,25850831,332985.0,2024-08-13,2024,Dodatek č.1 smlouvy o dílo - Nábytek pro odbornou učebnu pro praktické sestry,True
30123372,Město Sokolov,00259586,KANONA a.s.,04163664,204330.0,2024-08-21,2024,"Smlouva o dodávce nábytku pro akci: Základní škola Sokolov, Švabinského 1702 – multimediální jazyková učebna pro žáky 2.",False
36793517,"Armádní Servisní, příspěvková organizace",60460580,BRYVECASTA s.r.o.,24762695,449783661.05,2024-12-04,2024,"Smlouva o poskytování služeb - Úklidové a pokojské služby, recepční služby, venkovní úklidy a prádelenské služby v zaříz",False
36676317,Městská část Praha 8,00063797,JRD Kappa s.r.o.,09709991,8162880.0,2026-02-02,2026,SMLOUVA O ÚPRAVĚ VZÁJEMNÝCH VZTAHŮ,False
36662961,KruV - RS (Kraj Vysočina),70890749,Josef Vašina,15205240,88800.0,2026-01-30,2026,"Smlouva o poskytnutí dotace v rámci programu Rozvoj podnikatelů 2025, ID dotace FV02961.0115",False
36662925,KruV - RS (Kraj Vysočina),70890749,"ARTEMIA,s.r.o.",49450328,150000.0,2026-01-30,2026,"Smlouva o poskytnutí dotace v rámci programu Rozvoj podnikatelů 2025, ID dotace FV02961.0053",False
36498017,"Základní škola a Mateřská škola Bohumín Bezručova 190 okres Karviná, příspěvková organizace",75029111,Stěhujeme - Hned s.r.o.,10888446,136246.0,2026-01-22,2026,Sthování vybavení MŠ Tovární,True
36146877,Statutární město Chomutov,00261891,Boele s.r.o.,10881476,2420000.0,2025-10-17,2025,Dodatek č. 1 ke smlouvě - PD řešení konverze objektu bývalých městských lázní v Chomutově.,False
36143725,"Správa železnic, státní organizace",70994234,RODOKOV 91 s.r.o.,64609316,67350000.0,2025-12-18,2025,"Rámcová dohoda na provedení stavebních prací - Údržba, opravy a odstraňování závad u SPS v obvodu OŘ OVA 2026 - provozní",False
36143721,"Správa železnic, státní organizace",70994234,"MŽT Stavitelství, a.s.",27762157,67350000.0,2025-12-18,2025,"Rámcová dohoda na provedení stavebních prací - Údržba, opravy a odstraňování závad u SPS v obvodu OŘ OVA 2026 - provozní",False
35982817,Fakultní nemocnice Olomouc,00098892,GEMO a.s.,13642464,453700000.0,2025-12-10,2025,SOD k VZ-2024-000982 Dostavba a rekonstrukce budovy U VZ-2024-000982,False
35880093,"Správa železnic, státní organizace",70994234,"MŽT Stavitelství, a.s.",27762157,7343110.41,2025-12-03,2025,"SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY-Drahotuše ON-oprava (Kompl. opr. výpr.bud. spoč. v dispoz. změnách budovy, opravě ele",False
35855601,Město Roudnice nad Labem,00264334,GraphTech spol. s r.o.,25238051,2259265.0,2025-07-10,2025,"Smlouva o dílo k projektu „Konektivita Základní školy Karla Jeřábka, Roudnice nad Labem“",False
35834833,Fakultní nemocnice Olomouc,00098892,PTÁČEK - pozemní stavby s.r.o.,25896873,34780000.0,2025-12-01,2025,SOD Realizace PD a novostavba budovy bufetu ve FNOL VZ-2025-001041,False
35569273,Univerzita Palackého v Olomouci,61989592,"ESOX, spol. s r.o.",00558010,113591051.96,2024-11-11,2024,Smlouva o dílo - Tř. Svobody 8 - rekonstrukce objektu pro potřeby FZV UPOL,False
35519349,"Gymnázium Matyáše Lercha, Brno, Žižkova 55, příspěvková organizace",00559008,"KOVO, výrobní družstvo",00030325,498765.0,2025-11-06,2025,Dodávka školního nábytku 2,True
35517941,"Správa železnic, státní organizace",70994234,SWIETELSKY Rail CZ s.r.o.,28332202,149000000.0,2025-11-07,2025,Rámcová dohoda na Provádění strojní opravné reprofilace výhybek pro OŘ Praha 2025 - 2027,False
35450357,"Správa železnic, státní organizace",70994234,ROAD TRACK s.r.o.,05894441,2075671.47,2025-11-04,2025,SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY - Demolice objektů v obvodu OŘ OVA 2025 – 3. etapa,False
35434285,"Statutární město Brno, městská část Brno-střed",44992785,Ing.arch.Radko Květ,13676601,948000.0,2025-10-30,2025,"SOD &amp;quot;ZŠ Brno, Úvoz 55, p.o. - vybudování nového školského objektu - zpracování studie proveditelnosti&amp;quot;",False
35355989,"Krajská zdravotní, a.s.",25488627,CRAC spol. s r.o.,48109347,6200000.0,2025-10-24,2025,078140-2025_Smlouva o dílo_Ředírna radiofarmak_4582,False
35349673,"Správa železnic, státní organizace",70994234,"AlphaCon, spol. s r.o.",47118105,674976.06,2025-10-24,2025,Smlouva o dílo na zhotovení stavby &quot;Odstraňování postradatelných objektů SŽ - Demolice (obvod OŘ PHA) - Nová Ves po,False
35345389,"Správa železnic, státní organizace",70994234,Dagmar Polhošová,48727873,1300807.88,2025-10-24,2025,Smlouva o dílo na zhotovení stavby - Demolice objektů v obvodu OŘ OVA 2025 – 5. etapa,False
35251097,"Správa železnic, státní organizace",70994234,MAFA STAVBY s.r.o.,06892752,1849632.58,2025-10-17,2025,Smlouva o dílo na zhotovení stavby Odstraňování postradatelných objektů SŽ - Demolice (obvod OŘ Praha) - Mělník,False
35240693,Jihomoravský kraj,70888337,VCES a.s.,26746573,208422090.0,2025-09-24,2025,OST - ZZS JMK - výstavba TZ a parkovacích stání Brno-Bohunice  - Smlouva o dílo - stavba,False
35225389,Městská část Praha-Lipence,00241431,LOKKI International s.r.o.,26349531,3726357.0,2025-10-15,2025,Kupní smlouva na dodávku nábytku a vybavení,False
35133041,"Základní škola V Olšinách, Praha 10, příspěvková organizace",19723580,Zkoušky nanečisto s.r.o.,06713408,317520.0,2025-09-12,2025,Krátkodobá podnájemní smlouva,True
35086437,"Správa železnic, státní organizace",70994234,"AlphaCon, spol. s r.o.",47118105,956657.59,2025-10-06,2025,Smlouva o dílo na zhotovení stavby Odstraňování postradatelných objektů SŽ – Demolice (obvod OŘ PHA) - Český Brod - strá,False
34986737,Karlovarský kraj,70891168,PKS stavby a.s.,46980059,1173699998.69,2025-09-19,2025,Smlouva o dílo se zhotovitelem stavby v rámci projektu Rekonstrukce a modernizace Střední uměleckoprůmyslové školy keram,False
34930673,"Správa železnic, státní organizace",70994234,Elektrizace železnic Praha a.s.,47115921,1063540.0,2025-09-24,2025,Smlouva o dílo Výstavba fotovoltaických zdrojů v lokalitě Praha-Vršovice,False
34856629,"Správa železnic, státní organizace",70994234,"ATE, s. r. o.",48360473,6587000.0,2025-09-18,2025,"Smlouva o dílo na zhotovení Projektové dokumentace a stavby Rekonstrukce PZS na přejezdu P2100 v km 3,009 trati Kralupy ",False
34853213,Statutární město Brno,44992785,Atelier 99 s.r.o.,02463245,3340000.0,2025-09-16,2025,Smlouva o zpracování projektové dokumentace a o výkonu autorského dozoru,False
34815917,Mestska cast Praha - Reporyje,00241628,MAZOK s.r.o.,11920360,1910000.0,2025-09-15,2025,zveřejnění smlouvy o dílo - nástavba 3.NP ZŠ SML 00054/2025,False
34809197,"Správa železnic, státní organizace",70994234,GJW Praha spol. s r.o.,41192869,178554924.19,2025-09-15,2025,Smlouva o dílo na zhotovení stavby Prostá rekonstrukce trati v úseku Bečváry – Mirošovice u Rataj nad Sázavou,False
34791661,"Správa železnic, státní organizace",70994234,GJW Praha spol. s r.o.,41192869,926009.5,2025-09-12,2025,Smlouva o dílo na zhotovení stavby Odstraňování postradatelných objektů SŽ - Demolice (obvod OŘ Praha) - Beroun - strážn,False
34769685,"Správa železnic, státní organizace",70994234,"MONZAS, a.s.",44222734,13928000.0,2025-09-11,2025,"Smlouva o dílo na zhotovení Projektové dokumentace a stavby Výstavba PZS na přejezdu P2731 v km 3,230 trati Čelákovice -",False
34761461,Všeobecná fakultní nemocnice v Praze,00064165,EXRAY s.r.o.,01647580,16986800.0,2025-08-08,2025,Dodávka vybavení pro endoskopický zákrokový sál na urologické klinice,False
34757645,Statutární město Brno,44992785,GARANT projekt s.r.o.,06722865,2496575.0,2025-09-10,2025,"Smlouva o zpracování projektové dokumentace a o výkonu autorského dozoru na „MŠ v MČ Brno–Židenice, Nová Zbrojovka Objek",False
34740061,Statutární město Brno,44992785,Atelier 99 s.r.o.,02463245,5240000.0,2025-09-08,2025,"Smlouva o zpracování projektové dokumentace a a o výkonu autorského dozoru &amp;quot;MŠ v MČ Brno.Maloměřice a Obřany, P",False
34686309,"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Brno, Merhautova, příspěvková organizace",00638005,LIGNOMETAL s.r.o.,26956756,76540.0,2025-08-28,2025,smlouva o dílo zhotovení nábytku,True
34622481,"Základní škola a mateřská škola Český Těšín Pod Zvonek, příspěvková organizace",48004693,Křovina s.r.o.,26424819,125000.0,2025-08-29,2025,"Objednávka- vybavení tříd, nábytek",True
34616289,"Správa železnic, státní organizace",70994234,Intesys s.r.o.,29379091,12477100.0,2025-08-29,2025,Smlouva o dílo na zhotovení Projektové dokumentace a stavby Instalace kamerových systémů s detekcí přestupků v obvodu OŘ,False
34606733,Olomoucký kraj,60609460,ARTECH spol. s r.o.,25024671,11627500.0,2025-08-29,2025,Smlouva o dílo a smlouva příkazní - Sociální služby Libina - výstavba nové budovy-BIM,False
34566085,"Správa železnic, státní organizace",70994234,"CTB, a.s.",24694410,55315297.86,2025-08-26,2025,Smlouva o dílo na zhotovení stavby Zajištění skalních masívů v úseku trati Davle - Týnec nad Sázavou,False
34553297,Město Rokycany,00259047,"POHL cz, a.s.",25606468,458107999.0,2025-08-20,2025,Smlouva o dílo - Revitalizace areálu Sokolovny v Rokycanech - Nové centrum kultury,False
34535705,"Technické služby Zlín, s.r.o.",60711086,Technické služby Křemének s.r.o.,04493214,1440000.0,2025-08-21,2025,Smlouva o dílo - Úklid objektů TS Zlín 2025 - 2027“,False
34530317,"Správa železnic, státní organizace",70994234,"Chládek & Tintěra, a.s.",62743881,598744.1,2025-08-22,2025,Smlouva o dílo na zhotovení stavby Odstraňování postradatelných objektů SŽ - Demolice (obvod OŘ Praha) - Praha Kbely - s,False
34525577,Fakultní nemocnice Bulovka,00064211,LuBuilding s.r.o.,08178551,7804519.47,2025-08-19,2025,"Smlouva o dílo na vybudování 93 nových parkovacích stání včetně doplnění, tj. dodávky automatického parkovacího systému ",False
34502229,"Správa železnic, státní organizace",70994234,"Valbek SK, spol. s r.o.",None,37190000.0,2025-08-19,2025,"Smlouva o dílo na zhotovení DSP, PDPS a Dozor projektanta „Revitalizace Liberec - Česká Lípa (mimo)&quot;, 2. etapa",False
34423645,"Gymnázium Matyáše Lercha, Brno, Žižkova 55, příspěvková organizace",00559008,"KOVO, výrobní družstvo",00030325,698224.0,2025-08-12,2025,Dodávka školního nábytku,True
34369605,"Správa železnic, státní organizace",70994234,"Chládek a Tintěra, Pardubice a.s.",25253361,5153050.0,2025-08-04,2025,Smlouva o dílo na zhotovení stavby Název zakázky: „Rekonstrukce výpravní budovy Uhersko“,False
34325945,"Správa železnic, státní organizace",70994234,STRABAG Rail a.s.,25429949,168790677.21,2025-08-04,2025,Smlouva o dílo na zhotovení stavby Cyklická obnova trati v úseku Liběchov (mimo) – Nymburk (mimo),False
34310725,"Správa železnic, státní organizace",70994234,GJW Praha spol. s r.o.,41192869,572629.98,2025-08-01,2025,Smlouva o dílo na zhotovení stavby Odstraňování postradatelných objektů SŽ - Demolice (obvod OŘ Praha) - Otvovice - strá,False
34288433,"Správa železnic, státní organizace",70994234,"RATAELA, a.s.",05598150,51622415.56,2025-07-30,2025,Smlouva o dílo na zhotovení stavby Oprava trati v úseku Hýskov - Zbečno,False
34263957,"Správa železnic, státní organizace",70994234,"MONZAS, a.s.",44222734,43000000.0,2025-07-29,2025,"Rámcová dohoda na provedení stavebních prací Údržba, opravy a odstraňování závad u SSZT OŘ PHA 2025 - 2026 - SSZT Pv",False
34262797,"Správa železnic, státní organizace",70994234,"MONZAS, a.s.",44222734,92000000.0,2025-07-29,2025,"Rámcová dohoda na provedení stavebních prací Údržba, opravy a odstraňování závad u SSZT OŘ PHA 2025 - 2026 - SSZT Pz",False
34207421,"Správa železnic, státní organizace",70994234,IDS - Inženýrské a dopravní stavby Olomouc a.s.,25869523,12638693.85,2025-07-23,2025,SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY - Rekonstrukce a prodloužení nástupiště v zastávce Horní Tošanovice (Rekon. vnějšího ,False
34130017,Fakultní nemocnice Olomouc,00098892,PTÁČEK - pozemní stavby s.r.o.,25896873,18760293.4,2025-07-15,2025,SOD k VZ-2025-000592 SÚ budovy Q - zákrokový sál VZ-2025-000592,False
34121745,"Správa železnic, státní organizace",70994234,SAGASTA s.r.o.,04598555,8408000.0,2025-07-15,2025,"Smlouva o dílo na zhotovení DPS, PDPS, Technickoekonomická studie a DP:„Rekonstrukce železniční tratě v úseku Kralovice ",False
34101989,Město Beroun,00233129,"Mateřská škola Beroun, Drašarova 1447, příspěvková organizace",70974969,61242.0,2025-07-14,2025,"Darovací smlouva - vybavení MŠ (herní prvky na dětské hřiště, nábytek do MŠ)",False
34101581,"Základní škola Brno, Janouškova 2, příspěvková organizace",49466615,"Základní škola Brno, Janouškova 2, příspěvková organizace",49466615,151550.0,2025-07-01,2025,Nákup vybavení tříd a kabinetů KOVO,True
34049293,"Správa železnic, státní organizace",70994234,Hroší stavby Morava a.s.,28597460,14749578.0,2025-07-10,2025,SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY - Rekonstrukce a prodloužení nástupiště v zastávce Dobratice pod Prašivou,False
34034033,Město Frýdlant nad Ostravicí,00296651,INTOZA s.r.o.,25873261,33841038.0,2023-08-03,2023,Stavební úpravy a rozšiřování kapacity MŠ Lubno,False
34026293,"Správa železnic, státní organizace",70994234,GJW Praha spol. s r.o.,41192869,125757810.81,2025-07-09,2025,Smlouva o dílo na zhotovení stavby Prostá rekonstrukce trati Chotětov (včetně) – Všetaty (mimo),False
34009921,Město Brandýs nad Labem-Stará Boleslav,00240079,P&O Services s.r.o.,04581849,3883173.0,2025-03-21,2025,Kupní smlouva - vybavení interiérů - ZŠ Na Výsluní část C nábytek a sportovní vybavení ,False
33994341,"Základní škola, Praha 5, Pod Radnicí 5",70845964,NÁBYTEK HONZA s.r.o.,27198821,228727.0,2025-06-19,2025,"Školní nábytek, vybavení tříd",True
33986525,"Správa železnic, státní organizace",70994234,"AlphaCon, spol. s r.o.",47118105,649822.59,2025-07-07,2025,Smlouva o dílo na zhotovení stavby Odstraňování postradatelných objektů SŽ – Demolice (obvod OŘ Praha) - Rakovník - strá,False
33984785,"Správa železnic, státní organizace",70994234,MAFA STAVBY s.r.o.,06892752,514800.64,2025-07-07,2025,Smlouva o dílo na zhotovení stavby Odstraňování postradatelných objektů SŽ – Demolice (obvod OŘ Praha) - Krty - strážní ,False
33899489,Město Bílina,00266230,"IPSEN, s. r. o.",28752082,874321.03,2025-06-27,2025,Smlouva o dílo - Modernizace odborných učeben ZŠ Lidická - Stavební úpravy,False
33870273,Statutární město Jablonec nad Nisou,00262340,"AV MEDIA SYSTEMS, a.s.",48108375,5736915.53,2025-06-25,2025,Modernizace ZŠ 5.května v Jablonci nad Nisou – dodávka počítačového a audiovizuálního vybavení“ - II. etapa,False
33869533,Město Přeštice,00257125,"PALIS Plzeň, spol. s r.o.",40522521,15385610.92,2025-06-26,2025,"smlouva o dílo - Novostavba dětské skupiny, Žerovice",False
33834373,"Správa železnic, státní organizace",70994234,"Chládek & Tintěra, a.s.",62743881,40989000.0,2025-06-25,2025,Smlouva o dílo na zhotovení stavby Oprava kolejí a výhybek v žst. Nymburk seřaďovací nádraží,False
33816165,Statutární město Jablonec nad Nisou,00262340,"NOVATRONIC, s.r.o.",62302701,5940029.15,2025-06-23,2025,"Kupní smloouva - &amp;quot;Modernizace ZŠ 5. května v Jablonci nad Nisou – dodávka nábytku“, pro I. a III.etapu",False
33786173,"Správa železnic, státní organizace",70994234,STAVARON PR s.r.o.,03831892,2641371.11,2025-06-20,2025,SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY - Demolice objektů v obvodu OŘ OVA 2025 – 1. etapa. (OŘ OVA - oblastní ředitelství Os,False
33786065,"Správa železnic, státní organizace",70994234,STAVARON PR s.r.o.,03831892,2641371.11,2025-06-20,2025,SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY - Demolice objektů v obvodu OŘ OVA 2025 – 1. etapa. (OŘ OVA - oblastní ředitelství Os,False
33758149,"Správa železnic, státní organizace",70994234,Signal Projekt   s.r.o.,25525441,5967200.0,2025-06-19,2025,"Smlouva o dílo na zhotovení Projektová dokumentace pro povolení stavby, provádění stavby a Dozor projektanta Doplnění zá",False
33733261,Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha,61383082,AKC konstrukce s r.o.,63322731,2419400.0,2025-05-30,2025,Kupní - ostatní smlouvy,False
33726029,Ústav hematologie a krevní transfuze Praha,00023736,KONSIT a.s.,18630197,7120618.0,2025-06-17,2025,Dodatek č. 7 - Smlouva o dílo - REKONSTRUKCE BUDOVY A - II. ETAPA,False
33725989,"Základní škola Brno, Janouškova 2, příspěvková organizace",49466615,"Základní škola Brno, Janouškova 2, příspěvková organizace",49466615,181210.0,2025-06-17,2025,Vybavení tříd - nábytek,True
33681728,"Správa železnic, státní organizace",70994234,Hroší stavby Morava a.s.,28597460,78199861.5,2025-06-13,2025,SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY - Rekonstrukce a prodloužení nástupišť v ŽST Hnojník,False
33679492,Česká agentura pro standardizaci,06578705,"Kabinet pro standardizaci, o.p.s.",28984072,180000.0,2025-06-11,2025,Spol.při koord.zapoj.spotřebit.v obl.ISO COPOLCO,False
33664953,"Správa železnic, státní organizace",70994234,AŽD Praha s.r.o.,48029483,13675531.24,2025-06-12,2025,Smlouva o dílo na zhotovení stavby Oprava zabezpečovacího zařízení v ŽST Pečky - napájení,False
33659393,"Správa železnic, státní organizace",70994234,Elektrizace železnic Praha a.s.,47115921,28595568.68,2025-06-12,2025,Smlouva o dílo na zhotovení stavby &quot;Oprava rozvodů elektrické energie na TS3 Praha&quot;,False
33641669,"Základní škola Sokolov, Švabinského 1702",69979081,MY DVA holding a.s.,25676059,318444.0,2025-06-10,2025,Nákup lavic a židlí,True
33605716,"Správa železnic, státní organizace",70994234,AŽD Praha s.r.o.,48029483,38679185.5,2025-06-09,2025,"Smlouva o dílo na zhotovení stavby ""Oprava zabezpečovacího zařízení v ŽST Loukov u Mnichova Hradiště""",False
33605540,"Správa železnic, státní organizace",70994234,TOMI - REMONT a.s.,25508571,18888994.27,2025-06-09,2025,"SMLOUVA O DÍLO NA ZHOTOVENÍ STAVBY  - Rekonstrukce zastávky Olomouc město(rekon. želez. spodku, svršku a výstavba nov. v",False
33505632,"Základní škola Aš, Hlávkova 26, okres Cheb",70976481,B2B Partner s.r.o.,27830306,61306.47,2025-06-02,2025,Nákup nábytku,True
33446840,KruV - RS (Kraj Vysočina),70890749,ZÁMEK ŽĎÁR z.s.,26537516,55000.0,2025-05-21,2025,Smlouva o poskytnutí dotace - Fond Vysočiny - Program TURISTICKÁ INFORMAČNÍ CENTRA 2025 ID FV02945.0025,False
33377996,Fakultní nemocnice Olomouc,00098892,PTÁČEK - pozemní stavby s.r.o.,25896873,247724170.24,2025-05-21,2025,SOD k VZ-2024-001011 Demolice a novostavba budovy WA VZ-2024-001011,False
33314400,"Správa železnic, státní organizace",70994234,"Atelier architektury a urbanismu, s.r.o.",03637182,1922000.0,2025-05-19,2025,"Smlouva o dílo na zhotovení Dokumentace pro povolení stavby, Projektové dokumentace pro provádění stavby a Dozor projekt",False
33298036,"Správa železnic, státní organizace",70994234,GJW Praha spol. s r.o.,41192869,25905383.81,2025-05-16,2025,"Smlouva o dílo na zhotovení stavby ""Beroun - oprava haly mechanizačního střediska""",False
33297676,Fakultní nemocnice Olomouc,00098892,"IBR Consulting, s.r.o.",25023446,612000.0,2025-05-16,2025,příkazní smlouva k VZ-2025-000351 - Projektový manažer BIM – Demolice a novostavba budovy WA VZ-2025-000351,False
33277492,"Základní škola pod Svatou Horou, Příbram",42730686,"AV MEDIA SYSTEMS, a.s.",48108375,7413245.29,2025-05-06,2025,Kupní smlouva - dodávka audiovizuální techniky,True
33245524,Fakultní nemocnice Brno,65269705,Murnyk Stav s.r.o.,05829275,6436000.1,2025-05-12,2025, „FN Brno – Výměna okenních výplní IHOK 14. NP objektu L II“ - smlouva o dílo,False
33227728,"Správa železnic, státní organizace",70994234,Egneza s.r.o.,07274564,2830000.0,2025-05-11,2025,"Smlouva o dílo na zhotovení Projektové dokumentace pro stavební povolení, projektová dokumentace pro provádění stavby a ",False
33048168,"Správa železnic, státní organizace",70994234,AŽD Praha s.r.o.,48029483,57190277.97,2025-04-25,2025,"Smlouva o dílo na zhotovení stavby ""Oprava zabezpečovacího zařízení v ŽST Neratovice""",False
33047296,"Správa železnic, státní organizace",70994234,PORR a.s.,43005560,33997272.69,2025-04-25,2025,"Smlouva o dílo na zhotovení stavby ""Oprava trati v úseku Plaňany - Bošice""",False
32940360,"Správa železnic, státní organizace",70994234,"MONZAS, spol. s r.o.",44222734,14891470.95,2025-04-16,2025,"Smlouva o dílo na zhotovení stavby ""Oprava TV v úseku Kralupy nad Vltavou (mimo) - Chvatěruby (včetně)""",False
32938404,Mesto Kolín,00235440,BFK service a.s.,27155153,32724473.65,2025-04-14,2025,Smlouva o dílo na akci: ''Rekonstrukce Kmochova domu v Kolíně - vybudování prostor pro dětské skupiny'',False
32829616,"Správa železnic, státní organizace",70994234,METROPROJEKT Praha a.s.,45271895,5790000.0,2025-04-08,2025,"Smlouva o dílo na zhotovení Projektové dokumentace pro provádění stavby a výkon dozoru projektanta ""Oprava trakčního ved",False
32767484,"Letiště Praha, a. s.",28244532,VPÚ DECO PRAHA a.s.,60193280,26866838.0,2025-03-31,2025,Parkovací dům APC,False
32757192,Střední odborná škola – Centrum odborné přípravy a Gymnázium,14891212,BLACKBACK s.r.o.,24763071,1835000.0,2025-04-02,2025,Smlouva o dílo ,True
32740216,Město Valašské Meziříčí,00304387,AXXI s.r.o.,11642041,16380000.0,2025-04-01,2025,"Smlouva o dílo na projektovou činnost, inženýrskou činnost a autorský dozor pro projekt „Bytový dům J.K.Tyla“",False
32683348,MČ Praha-Dolní Měcholupy,00231347,Lario a.s.,07215690,9568358.0,2025-03-26,2025,Smlouva o spolupráci při realizaci investičního záměru,False
32676724,"Správa železnic, státní organizace",70994234,MAFA STAVBY s.r.o.,06892752,868561.61,2025-03-27,2025,"Smlouva o dílo na zhotovení stavby ""Odstraňování postradatelných objektů SŽ – Demolice (obvod OŘ Praha) - Měšice str.d.č",False
32617892,"Správa železnic, státní organizace",70994234,GJW Praha spol. s r.o.,41192869,92479444.58,2025-03-24,2025,"Smlouva o dílo na zhotovení stavby ""Oprava trati v úseku Liteň - Lochovice""",False
32566448,"Správa železnic, státní organizace",70994234,TOP CON SERVIS s.r.o.,45274983,3179000.0,2025-03-19,2025,"Smlouva o dílo na zhotovení Projektové dokumentace pro stavební povolení, projektová dokumentace pro provádění stavby a ",False
32530540,Město Valašské Klobouky,00284611,Generali Česká pojišťovna a.s.,45272956,308126.0,2025-03-13,2025,"Pojistná smlouva č. 5386564784 - pojištění majetku (Město Valašské Klobouky vč. organizací - DDM, ZŠ, MŠ, KVS, Valašskok",False
32495616,"Správa železnic, státní organizace",70994234,"Chládek a Tintěra, Pardubice a.s.",25253361,2290677.87,2025-03-13,2025,"Smlouva o dílo na zhotovení stavby ""Odstraňování postradatelných objektů SŽ – Demolice v obvodu OŘ PHA 2025 - Benešov u ",False
32419608,"Správa železnic, státní organizace",70994234,Elektrizace železnic Praha a.s.,47115921,116978293.97,2025-03-07,2025,"Smlouva o dílo na zhotovení stavby ""Cyklická obnova trakčního vedení v ŽST Nymburk seřaďovací nádraží – Odbočka Babín (m",False
32311660,"Správa železnic, státní organizace",70994234,"Chládek a Tintěra, Pardubice a.s.",25253361,7420922.07,2025-02-27,2025,"Smlouva o dílo na zhotovení stavby ""Odstraňování postradatelných objektů SŽ - Praha Vršovice - objekty v areálu OTV""",False
