izo,lat,lon
108034127,49.7802516,18.247422
102492999,49.754335,18.2535047
102508071,49.8391295,18.2899211
102832951,49.8255889,18.2766128
102508801,49.7800528,18.2643181
102508984,49.7914601,18.2252582
102520151,49.7642495,18.2382618
102832650,49.781186,18.2207608
102508011,49.8419932,18.2848174
102508143,49.8282248,18.2693948
102508208,49.8468996,18.2648492
102508313,49.8455091,18.2955096
102508445,49.8521107,18.3009023
102508526,49.8127249,18.2695832
102508569,49.790455,18.2589645
102508640,49.7863094,18.2519703
102508666,49.7869912,18.2614191
102508917,49.7961588,18.2582947
102508941,49.7928786,18.2407247
102520135,49.7764926,18.2272762
102520208,49.8263118,18.1650459
102832986,49.7764744,18.2581892
130000302,49.7714362,18.2525704
102508119,49.8385346,18.2655224
102508160,49.8339184,18.258069
102508348,49.8493491,18.3194215
102508399,49.8448062,18.3486565
102520232,49.8298075,18.177747
014618141,49.5511657,17.7325268
014618575,49.5523288,17.7278388
047184370,49.6393166,17.6518557
047858052,49.4491223,17.4600239
047858354,49.4581241,17.4429391
060782358,49.4549196,17.4656325
102592985,49.5532588,17.7350313
102608067,49.5312851,17.866945
102608113,49.4946551,17.3744053
102608521,49.4274096,17.2895802
102608555,49.4323797,17.3504034
102592705,49.4440806,17.5065159
108013626,49.3801865,17.4889579
043541496,49.5490963,17.6951425
102592624,49.5255043,17.467949
102592799,49.4915446,17.4806417
102592837,49.3578722,16.5161776
102592713,49.4208077,17.4295902
102592811,49.4781117,17.5188408
102608563,49.3592531,16.4971938
045180083,49.4677026,17.4409868
049558862,49.4505159,17.464855
102592632,49.5477743,17.6248997
102608466,49.4781119,17.6487558
102592578,49.8256129,16.2546132
102592951,49.4154869,17.4633434
120201658,49.6445947,17.7482368
043541712,49.5115706,17.5282197
044940351,49.5290448,17.5981108
045180091,49.4541136,17.4607186
047184213,49.4867889,17.3364558
108013952,49.4186749,17.5050464
047858311,49.4595971,17.4499279
102592942,49.4243966,17.5987835
102608105,49.351367,17.3046439
044940343,49.5263242,17.5796731
045180059,49.4528524,17.4463654
102592781,49.3917309,17.2591676
102608075,49.3512831,17.3014053
102592586,49.4280847,17.5448737
108014088,49.7800038,16.9243713
102028826,49.8697101,16.8780375
102668345,49.9337484,16.8936741
102668353,50.0099611,16.9043329
102668370,49.1492223,15.5755587
102668388,49.6555138,13.943888
102668396,49.8948849,16.9682031
102668426,49.8454502,16.9538456
102668442,49.952639,16.8118385
102668469,49.9809972,16.8778195
102668485,49.9312145,16.7947334
102668493,50.3663452,16.1809504
102668507,49.6445947,17.7482368
102668566,49.8696276,16.9322638
102668591,50.0602888,16.4820721
102668612,49.7988651,16.782843
102668647,49.7569362,16.9604209
102668744,49.9199422,16.8391713
102668752,50.0093485,16.9496224
102668914,49.8290438,16.961281
102668922,49.9140046,17.0360593
102668990,49.8599135,17.0153148
102680086,49.9451754,16.9216927
102680116,50.0744537,16.9311586
102680272,49.8767927,17.0826615
102680311,49.7454751,16.93052
102680353,49.7790925,16.9165675
102680426,49.9083985,16.9149545
102680442,49.9793788,16.8779838
102680507,50.1613713,16.9465425
102680531,49.9190251,16.9451631
102680540,49.9610488,16.7655975
102680582,49.9713433,16.9802604
102680639,49.9665096,16.9926974
102680655,49.9704866,16.96897
102680663,49.8028238,17.013485
102680698,50.0420588,17.0508675
102680736,49.88385,16.8686075
102680809,49.88384,16.8789163
102680825,49.8871963,16.8812463
102832978,50.0716024,17.0904492
102844950,49.9711294,16.9562775
108014312,49.8747685,16.8474481
102668400,49.9761294,16.8378734
102680591,49.9630234,16.9737513
108014304,49.2724284,16.0603844
000851761,49.4678488,17.9758588
000851779,49.4762688,17.9714492
044740972,49.5203958,17.9298913
045211345,49.4686763,17.9697275
045211353,49.4719601,17.9756412
045211451,49.4729425,17.9666863
045211515,49.2624491,17.9963591
045211582,49.4753282,18.0439053
045211604,49.4414233,18.0935866
045211744,49.3369685,18.1979346
045211761,49.4652376,18.1431213
047658517,49.3036454,18.0606232
047659262,49.3336421,18.1296681
048773689,49.4146817,18.1101768
048773824,49.431264,18.2141269
048773981,49.4549771,18.1941873
060990368,49.3304438,18.00472
060990376,49.4582613,18.1373875
060990392,49.3546749,17.8694385
060990406,49.3342588,18.01111
060990422,49.3931971,17.994751
060990449,49.341657,17.9844483
060990457,49.3304076,17.9890563
060990465,49.3396376,18.0037645
060990511,49.3835517,17.9502069
102100861,49.4923671,17.8653869
102100900,49.6133003,18.3616224
102100918,49.4657438,18.1291313
102768072,49.4609269,17.8930607
102768099,49.3031744,18.0903679
102768102,49.4957473,17.8986127
102768111,49.4445293,17.9658622
102768129,49.3821078,17.8857845
102768137,49.0419231,17.466194
102768153,49.2842014,17.9987442
102768161,49.413515,17.9250573
102768196,49.2289331,17.9651884
102768200,49.4360928,18.2519953
102768218,49.171837,18.0963053
102768234,49.6002625,16.5022402
102768251,49.443411,18.185181
102768269,49.2609681,18.077832
102768285,49.2132697,18.0513069
102768293,49.14352,14.9155653
102768315,49.2017418,18.1117479
102768439,49.4321611,18.2885902
102768463,49.1814895,18.0621791
102768587,49.4786945,17.8154631
102768609,49.2912841,17.9217685
102780056,49.3606361,18.2835533
102780269,49.4698238,18.0901925
108033376,49.4571123,18.1481989
108033392,49.3040992,17.957215
108033414,48.9656205,15.6303894
108033597,49.3533269,18.2305846
108033601,49.4681738,18.1378575
102020094,50.2562851,17.3975875
102028893,50.2226225,17.20062
102668337,49.675344,15.1271697
102668728,50.3293351,17.2011518
102668817,50.3088146,17.0805908
102680027,50.2978325,17.2550947
102680060,50.1318638,17.2158062
102680132,50.3914313,17.0045413
102680221,50.2493788,17.218085
102680299,50.2282208,17.1381477
102680337,50.2986187,17.322241
102680671,50.2833765,17.0976172
102680710,50.3713813,17.1872875
102680833,50.3078163,17.0991713
002050854,49.9154,13.9791637
047515996,49.8084501,13.8565588
047558130,49.8255501,14.0421788
102317003,50.3616368,14.1238551
102317313,50.4528487,14.377805
130001902,50.1076638,14.4406077
130001376,50.124566,14.4592314
014891221,50.1248016,14.50219
110026012,50.1130759,14.6108864
130002381,50.1021163,14.5039571
110025725,50.0912572,14.5035854
000497070,50.0092655,14.4631838
102814350,49.7687402,14.6970248
046414991,50.2335301,14.0866188
107820064,50.1565815,14.1298012
000177032,50.0351677,15.1948352
000640930,50.3455988,14.481345
107820251,50.4151757,14.9036035
014451026,50.191743,15.0397139
110028201,49.6850341,13.9984287
110021355,49.6850341,13.9984287
108051692,49.6903124,14.0116738
007820186,50.1036688,13.7200743
000513156,49.037012,14.4200354
000073130,49.1929515,14.4491147
000510874,48.9722315,14.5066655
000582336,48.987284,14.4792764
060077590,48.9823964,14.4749464
000583855,48.8347435,14.4658937
107830086,49.0816634,15.4516698
107830019,48.7643361,14.9596555
130002372,49.4406697,14.3693951
060650478,49.1667056,13.8858185
012907731,49.3755396,14.7049709
000376469,49.5270159,12.9429426
130002046,50.0642817,12.3846885
000523925,49.7459408,13.3489101
049766929,50.1812469,12.6465457
000520110,49.7955449,12.6329861
110027795,50.7750092,14.1916372
000556807,50.7744188,14.1968879
130002054,50.4596955,13.3935271
130002089,50.7588645,15.0391073
107850451,50.7843501,15.0456318
014451042,50.3550347,13.7996121
108006891,50.4839129,13.6496998
130002241,50.5953054,13.5838052
102000638,50.6423707,13.8252787
130001767,50.6669617,14.0790129
000179434,49.6657199,15.4022769
107860937,49.6059383,15.5872033
000175790,50.2238458,15.8603933
013582259,49.9559972,15.782784
130001732,50.4269517,15.5808307
013582909,50.0687438,15.9908588
130001180,50.0593366,15.6971592
130002135,50.6011075,15.3365313
107860678,50.6813083,15.405772
102037680,50.5327507,15.3691611
049314785,49.9536483,16.1723506
130001694,49.9514328,16.1508342
000226475,49.1869627,16.652676
015530213,49.2252928,16.5808793
130002160,49.1731772,16.5975365
108040909,49.2195288,17.6684275
110500326,49.0943363,17.749945
130001422,48.8574851,17.1131569
108047695,49.3948991,15.5830244
107870347,49.3021359,17.3800971
130002542,49.0254146,17.6349159
130002186,49.1563102,16.880413
108012654,50.0876751,17.6846563
000100340,49.5742863,18.7655688
007880103,49.4420083,18.4531685
013643045,49.7973088,18.4104588
130001341,49.7411975,18.6153988
130001601,49.7941347,18.4590405
130001597,49.8676746,18.5374913
130002330,49.5430882,18.2123942
130002437,49.7851938,18.2511253
130001333,49.8214461,18.1906339
013644327,49.8252963,18.27283
130001678,49.79757,18.2673905
130001457,49.5238834,17.5742078
130001546,49.4547121,17.4532545
130001538,49.4367056,17.4559348
130002445,49.9639835,16.9713849
130002216,49.7449432,16.9281353
130001473,49.4636689,17.9674958
110011066,50.046716,14.3579589
061385581,50.0764523,14.397612
048134368,50.0764523,14.397612
102301662,50.107932,14.5409914
061385425,50.064739,14.4543649
181080541,50.4103726,14.9202142
150010010,50.4171426,14.9099725
102602417,50.0954158,13.4714789
110028309,50.097192,13.4694408
102263639,49.0118841,14.0058819
049777645,49.7818491,13.3808183
049777629,49.7280027,13.404863
110003098,50.7707548,15.0656401
110025873,49.2260123,16.6061932
102832412,49.5930151,18.3599225
102520640,49.8307217,18.2526811
060812885,49.7740196,18.2816934
181069288,49.332185,18.0014938
102780447,49.3321663,17.9982088
181127504,49.4722113,17.9652638
102780412,49.4631734,17.9770352
110550803,49.9319201,17.8750963
181016672,49.9392895,17.8920167
110006038,49.9399226,17.8944013
102508585,49.7887424,18.2694459
110550731,49.8359288,18.1678788
061385476,50.0975075,14.4220222
000638196,50.0652454,14.4547727
110037529,50.1345963,14.0973363
000391107,50.7287938,15.165645
102454299,50.6060711,15.5058786
108052974,50.1624701,14.7509175
181023482,50.1624701,14.7509175
110250249,49.4888054,16.6579554
108047946,49.3869384,15.5930916
015028216,49.9115621,16.5993712
102007969,49.3419113,16.7599838
000219321,49.2101255,16.5751842
000845299,49.93679,17.9208175
000601829,49.9384419,17.9077441
110350545,50.0638752,14.4339486
110100549,49.7690499,13.3602224
110100590,49.7231446,13.3855882
110100662,49.7288944,13.3694764
151017697,50.1740511,12.6752674
110100727,50.1740511,12.6752674
110150139,50.355225,13.7970599
110150414,50.4171348,14.2534501
110150511,50.5401819,14.1275743
110150651,50.5447269,14.1278836
110200403,50.5657188,15.9061225
110250460,49.2137531,15.8822144
110250541,49.5707026,16.0713963
110250591,49.2249153,15.891465
110250842,49.2913488,16.2225975
110251130,48.7693905,16.8883732
110300602,49.4736316,17.1254957
110300777,49.2306033,16.6192994
110300751,49.2306033,16.6192994
110300823,49.8316378,18.2553661
150007396,49.8521301,18.5606163
110350812,50.0936243,14.4634398
110350901,50.0271171,14.4593954
110380193,50.0732148,14.4358039
110380185,50.0732148,14.4358039
110380118,50.1313606,14.4756259
110400372,50.7345612,15.180475
110400429,49.1368624,13.729106
110400551,49.1692994,13.8856105
110400674,49.3694008,14.840964
181056577,49.2656072,13.9025353
110400763,49.2657066,13.9015984
110450639,50.2558888,14.5196125
110450680,49.3933249,15.5933876
110451066,50.4092055,14.9325954
110451228,49.9942523,14.6718596
110451279,49.6807053,13.9937909
110451261,49.689133,14.0174642
110500709,49.6708613,18.3514525
110500687,49.6823716,18.3415233
110500784,49.67789,18.6718713
110500750,49.6700126,18.6701838
110501012,49.2358013,17.662605
181055058,50.0921275,17.7091588
110550919,50.0908688,17.71337
110551192,49.7914601,18.2252582
110551265,50.1172488,17.3773125
181073978,49.7740588,16.920625
110551362,49.7740588,16.920625
113600801,50.4119421,14.9299048
114400610,49.1325218,14.9960927
115800395,50.1733869,12.6531297
116800470,50.6596531,13.846808
117500739,50.0251205,15.7672996
118201263,49.2012913,16.6637684
118500864,49.0820837,18.0201759
118500929,49.2378383,17.5652075
118600672,48.9104617,17.0990684
181013410,49.4002918,15.6015257
118700693,49.4002918,15.6015257
150004516,49.816245,18.2567972
150003595,49.476662,17.114585
150003978,50.2307454,12.8739967
150004648,50.0555816,14.3541014
250004526,50.0555816,14.3541014
150004842,49.8482688,15.808045
150005075,49.4659238,17.3912001
150009810,49.5881075,18.3622787
150008023,49.045996,17.4371852
150010125,50.3423492,17.1238343
150011644,49.8500272,13.8856114
150012128,49.4772678,16.2384849
150012195,49.3538801,15.1579972
150012250,49.5024851,15.5886289
150012322,49.2821754,15.5855626
150012420,49.313561,15.390665
150012489,49.2360777,15.6051608
150012799,49.3793354,16.2673297
150013078,49.5125599,15.1054442
150013647,49.8376275,13.5778311
150013680,49.9829761,14.1288709
102152829,49.3015993,13.3125708
150013914,49.6528801,14.7308838
102152896,49.2379539,13.3947835
150014091,49.5653234,14.9864004
150014147,49.4150307,16.4801582
150014198,49.17734,15.5952301
150014244,49.4736104,16.0569353
150014309,49.3047506,16.060104
150014341,49.639636,15.5260507
150014392,49.9491588,14.1036238
150014449,49.404733,13.7170167
150014503,49.9070713,14.0338175
102164134,49.4810038,13.4050831
102264694,49.5726096,13.3295697
102264651,49.5475919,13.5197964
102152934,49.360401,13.3567397
102004226,49.5935289,12.7153153
102328218,49.896155,13.273258
150014953,49.1895233,15.3761923
150014996,49.3898595,15.2344663
102428387,50.245467,12.5602385
150015062,49.1804791,15.415166
102006695,49.6705488,15.4038828
102328447,49.7110863,13.2054188
102040770,49.9423042,12.6165277
102564311,49.9950077,13.0589997
150015488,49.77355,13.2490549
102931496,49.3060831,16.2643042
150015968,49.7847722,14.6914103
002050421,49.9528273,14.2085792
102080895,49.5275936,18.7541357
102642028,49.8886266,16.4744207
102988986,50.390422,12.7738604
102080038,49.7053597,18.6134497
102068941,49.7053597,18.6134497
102241082,50.7888322,14.9950745
102142505,49.89547,16.0321663
102318042,50.1242122,15.7215075
102068976,49.6779212,18.6711993
102068992,49.6733226,18.6436824
102642010,49.9406601,16.4247366
102092664,49.6779212,18.6711993
108053814,49.5159164,14.0344205
107722313,49.2717894,13.8334417
102156387,49.8865525,18.3693425
102142319,49.9006901,15.9358213
102229350,50.6320739,14.9253239
102229911,50.7900376,15.0257213
102177325,50.6853938,15.1501125
102142211,49.8177863,15.8870513
102668698,49.8564796,16.9029626
107721261,49.1842463,15.2846253
102308365,49.5283995,17.2377312
102308314,49.536768,17.3124405
102668981,50.0127315,16.7927416
107722321,49.3169172,13.9274672
102177155,50.7635251,15.3295275
119901111,49.5974101,17.3256788
102308659,49.5578751,17.1351988
108053911,49.4283957,14.4180079
102177287,50.6460924,15.1935135
102165769,50.7623619,15.2762385
102068551,49.590086,18.6946435
102068585,49.590086,18.6946435
107722224,49.1263248,13.882168
102142521,49.8490371,15.8056497
102308268,49.6304913,17.3278334
102168326,49.8958672,18.5477896
102080879,49.5909238,18.3602338
102642052,49.9124356,16.6118541
107720019,48.9244691,14.4396852
102023522,49.0248975,14.498659
107720353,49.170782,14.5802453
107720027,48.9653856,14.5249286
102168342,49.8331725,18.3864125
107720442,48.789205,14.7770349
107720400,49.7876625,14.5673937
102229198,50.7114247,14.9854179
102642061,49.9361841,16.7240346
102142581,49.526421,16.3953324
102005656,50.7449093,14.5306716
116401940,50.5876045,15.0425433
102229325,50.7890217,14.8186975
102442690,50.5785332,15.5349305
102168351,49.8526433,18.393333
102508488,49.8161365,18.3354334
102680400,49.8952316,17.1321432
102308420,49.6848504,17.1533145
102668795,49.4944447,16.1748438
102320195,49.6909065,16.896824
102592772,49.6313204,17.7080933
102320250,50.1154665,14.1496822
102668418,49.9349838,16.9709352
108023753,49.1928347,14.3487446
107720035,48.8936179,14.5015255
102687013,49.0770553,15.5307768
102229066,50.8228944,14.9244734
108023761,49.2161837,14.3573176
107720396,48.7612438,14.7350172
107720116,49.5577012,16.4223306
107720388,49.060883,14.4346934
107720167,48.8237559,14.5086576
107720370,48.9767819,14.3594962
102442835,50.5629869,15.4990742
102229031,50.8362893,14.8691101
102668451,49.8749964,16.7754155
102668540,49.9030781,16.9474267
102675996,48.8903292,14.5273622
102668906,50.3082159,17.1469952
102578001,50.635115,15.7096227
102680370,49.9428867,17.0321084
107721180,49.0818211,14.7186234
102578435,50.4446505,15.7410136
102390592,50.1407126,16.0637944
107720124,49.1073905,14.3639063
102254214,50.400576,16.2297861
102164665,49.2153753,13.6319386
102328030,49.792943,13.3176638
102328374,49.6954276,13.2606829
102328072,49.0403456,16.5551152
102328480,49.8405389,13.1031497
102164223,49.2651901,13.389747
107720175,48.9620619,14.4512881
102113092,49.2930396,13.1007976
102164096,49.2654278,13.3025815
102668663,49.450746,15.913841
107720051,48.8899987,14.7269677
102264961,49.6148562,13.6043532
102152853,49.2742995,13.1709455
102376191,49.7759821,13.6924579
102592756,49.499205,17.7394
107720469,48.9929517,14.541468
102376247,49.6862055,13.6574318
102552495,49.5786694,15.6745705
107720141,48.8577662,14.4887101
107720493,49.0999608,14.5663265
102578184,50.6935744,15.7335607
102264864,49.5398301,13.4547294
102164622,49.4819706,13.2775794
102328315,49.9965495,14.8142602
102328587,49.8417849,13.229176
102464138,50.0953496,16.3762436
102005095,50.7735891,14.4728675
102229171,50.9456852,15.168675
102442606,50.6022869,15.3003417
102005192,50.7291861,14.7033847
107721163,49.1852291,14.8528532
000583758,48.6566318,14.4522503
107722585,49.3183373,14.6466311
107722470,49.4296309,14.5894681
107720361,49.1428094,14.3459563
102591113,49.5046707,17.1020094
107720094,48.9284043,14.5149379
107720434,49.0189031,14.6108361
102591555,49.5563734,16.9558083
107720558,48.7380466,14.1109193
107720965,49.0809213,14.8219924
102308543,49.7237032,17.1895974
107720973,49.0845916,14.9040229
102003432,49.2135198,15.1840905
102308497,49.7519051,17.2292372
102591105,49.5206288,16.8898648
102592721,49.5963737,17.7071328
102592853,50.0750542,16.7827231
102005681,50.3663452,16.1809504
102005079,50.5274924,14.6709569
102121044,49.6431685,17.1789963
102320713,48.8888441,16.1582019
103378669,50.4384351,16.1511112
108012816,49.681057,17.0450462
102217947,50.971142,15.1235589
102308527,49.5872206,17.3876793
102320403,49.6407564,17.2057864
000583715,48.765938,14.1784068
107720205,49.0893044,14.3707154
108053784,49.4532338,14.3600262
108053792,49.4427483,14.3696431
102102384,50.1142863,14.2010613
102177112,50.7084888,15.1748638
108053946,50.440214,14.7251865
102254176,49.1492223,15.5755587
102668761,49.9820863,17.011545
120500370,50.0456287,16.4521861
108053920,49.2395906,14.5134868
107720591,48.8103962,14.2587282
102145733,50.7149438,14.3975013
102142335,49.9555258,15.9914315
102320217,49.8158088,17.1726575
102142017,48.9575274,16.2085879
107722267,49.5029184,13.8765044
108053776,49.5179691,14.2778034
107721244,49.069112,14.9090708
102165793,50.7596171,15.3658974
107720663,48.7019495,14.3879485
107721198,49.0218895,15.1022537
107721023,49.1068195,15.3702514
107721091,49.265551,14.9238186
107722127,49.0396769,13.871864
102855871,48.799778,16.1006148
102308292,49.5182996,17.2535988
102320381,49.572698,17.1805004
102142165,49.8555771,15.6959526
102654018,50.1116044,16.5544882
102578371,50.5329413,15.819555
102608491,49.608868,17.7381965
102320802,49.5094912,15.8702651
102592870,49.3947938,17.4181847
102592641,49.3954603,17.2919237
107722216,49.4574984,13.783617
102308608,49.6806862,17.3238748
107720582,48.8912722,14.3238095
102320497,49.6491442,16.9472773
107721902,49.1083445,14.0114409
102320535,49.6555018,17.1237992
107722411,49.5477681,13.8836672
107722259,49.1235659,14.0806835
108053806,49.4277851,14.0338657
102390410,50.078479,16.1500159
102390584,50.0965514,16.2988016
107722453,49.4233994,14.678902
107722518,49.4058365,14.7033649
102101141,49.0645237,13.8314289
102668655,50.0801986,14.4671454
107722607,49.5813049,16.6714605
102390738,50.1348396,16.4061493
102390487,50.3225944,16.2138068
102642419,49.2179173,14.5991895
108023613,49.037162,14.4759993
102579997,49.3068883,17.1653976
102254320,50.3882717,16.1141497
102592888,49.591202,17.8065396
102320322,49.4835225,17.2757138
102390525,50.1537644,16.4247203
107722381,49.2701515,14.0064177
150045042,49.0192179,16.6040416
102142611,49.1825874,16.3878251
117200883,49.9278002,15.745109
102142491,49.7723986,16.0267414
002506360,49.6713208,16.2457828
002506238,49.6864955,15.0265313
102152870,50.1154665,14.1496822
102101817,50.0832676,15.76227
102390614,50.212565,16.2633941
102642621,50.0016562,16.2848189
102390941,50.1075404,16.2609147
102442860,50.70344,15.4295952
107721899,48.9899086,13.6598205
108026493,50.4729614,15.7584875
108031217,50.0456287,16.4521861
102642460,50.0116839,16.6190005
102642222,50.0970072,16.6268908
102190992,50.3332491,15.7235276
102578141,50.4537411,15.858685
102254885,50.5947513,16.1676049
102390649,50.3049142,16.3505997
102376352,49.8244333,13.8652318
150047258,49.7759823,13.6226574
108024016,50.3519767,16.0827213
102578940,50.4878327,15.7999716
102102741,50.147655,13.9541688
102276064,49.483403,13.4894446
102642109,49.3243361,15.9173626
002518171,49.8296957,16.7025188
102642125,50.0395061,16.6326234
108013634,49.5173882,17.619554
102642249,50.3467649,14.926557
102254591,50.4447586,15.9935284
108049663,49.1421614,16.8293197
102164568,49.3034789,13.2483379
102109796,49.7789247,13.7853832
102578150,50.5789657,15.6341813
102654085,49.8709775,16.6972061
102464189,49.8683294,12.7404365
102328234,49.715196,13.0807839
102164045,49.337356,13.4904344
102564035,49.4350389,12.8143874
102376239,49.7096787,13.6474392
102264635,49.602853,13.3449073
102164037,49.3455028,13.2962532
102152969,49.4474651,13.3543778
102004234,49.500207,12.9891857
102164461,49.3335778,13.5496097
102376310,49.9201921,13.6950276
102152837,49.7326801,15.7303592
102464006,49.8299796,12.5835491
102390550,50.1063552,15.519886
107721082,48.9575732,15.5428248
002506459,49.733077,13.982707
102642117,49.9392227,16.6025357
107721996,48.7893877,13.95249
107721228,49.000951,15.3498946
107721945,48.916976,14.1326527
002506661,49.7102246,16.824043
102142157,49.9099814,15.8841034
102005141,49.2008082,15.2417137
108009271,50.1632537,16.2748393
108031365,50.0308077,16.2229409
107722437,48.9901453,14.2661181
102390428,49.9707606,13.5677194
107722003,48.9088222,13.7202826
107721970,48.9231917,13.7950433
107720922,49.1898915,15.0673376
102642273,49.9902318,16.3571757
107722011,49.0842781,14.0548747
102642133,49.9713715,16.3098346
102142131,49.9709247,15.8801881
102642346,50.0649334,16.6179104
108053750,49.4655743,14.0692229
102142564,49.8057452,16.1130904
150051727,49.5720034,14.5265039
002506840,49.6713849,16.7515529
102642214,50.0270744,16.5749831
102642397,49.9680398,16.0899686
102130949,49.8024232,15.9268039
102642184,50.0602888,16.4820721
002506955,49.7092677,16.7273236
102642265,50.0315282,16.6814699
002506751,49.6274044,16.5218286
002506351,49.7663833,16.5387069
102338019,50.5226275,14.9688211
102642940,50.0402721,16.7428976
002506289,50.4727228,14.8447762
102642176,49.8891523,14.3184732
002506297,49.7008498,16.641605
102642036,49.8693056,16.4529207
102376344,49.7878954,13.728218
002506505,49.6255624,16.7518494
102109826,49.8215835,13.7825459
102579962,49.5702131,17.0099159
102142696,49.78633,15.8182425
102668701,49.9076874,16.8762422
107721155,49.1383243,15.0225204
107721112,49.144956,15.0044323
102592560,49.531876,17.7721226
107721139,49.1490542,15.0050114
102464031,49.8970408,12.7293368
002506939,49.4983304,16.5727867
102390720,50.2294281,16.2923422
102642532,50.1292058,16.4998735
102078262,49.958606,14.6852633
102066574,50.2154054,15.5281677
102078165,50.1427924,15.6858079
102066612,50.1725729,15.7425601
102078203,50.28887,15.4796625
102078181,50.2668938,15.49917
102078173,50.2559051,15.8126913
102066582,50.2963891,15.6758277
102164444,49.1452921,13.5603426
102328404,49.991739,13.2322454
102376166,49.7456907,13.5143428
102540322,49.4582587,12.8079202
107722330,49.3737078,13.9428629
102328099,49.9853194,13.3642638
102264660,49.6431043,13.4760023
102642079,50.0298295,16.3716987
102564272,49.5314788,13.3869274
107721236,49.0103965,15.4532073
107721911,48.9549945,13.7596404
102164541,49.3895679,13.4722709
102320896,49.57762,17.480145
002506530,49.6798496,16.6287438
102668558,49.8837344,16.9409199
102078084,50.2645978,15.4032585
102675961,49.0010474,14.6516864
102390436,49.1675035,13.8036763
002506491,49.1416165,16.6266981
102608211,49.4698837,17.55055
102592691,49.4659238,17.3912001
102308624,49.5785573,17.0770128
102066507,50.3094638,15.7682783
102566950,50.5175945,16.0366349
102066469,50.2038113,15.6306746
102642389,50.0054916,16.5625511
102254273,49.2535828,17.89426
102130990,50.0602888,16.4820721
002518074,49.2243334,15.6616655
150058161,49.9018568,15.3967544
102264686,50.3381627,15.7897276
102152985,49.0870455,13.4805067
102308331,49.6560994,17.0544072
102040851,50.2396557,15.7081683
102578397,50.6202744,15.6555337
102254575,50.533924,16.1581733
102578052,50.4875271,16.0293223
150059159,49.3485938,16.0054788
102328111,49.7777438,13.1041783
150059868,49.6685528,14.8232891
102066540,50.1664322,15.3826679
102590044,50.6620001,15.9083475
150059973,50.203777,15.8344386
102390959,50.1713674,16.3492673
102066531,50.1724139,15.6955462
102592748,49.5273114,17.5861035
102206121,50.3594664,15.4944753
102190747,50.3483591,15.6026678
102308438,49.6018971,17.0826589
102390398,50.2384439,16.2252655
102254206,50.3358472,16.1025945
102308357,49.5390601,17.2428216
102578672,49.5156989,17.4848229
108009297,50.1482613,16.225441
102206180,50.4300244,15.3478363
102390746,49.4814985,16.5580747
102254401,50.3610774,16.0376308
102578117,50.6310476,15.7771075
102254192,50.6148394,16.2211087
102520674,49.8481067,18.312267
102308250,49.6156901,17.2011275
102190739,50.3680722,15.1701828
102190763,50.3752939,15.5773008
102390452,50.1779615,16.1718433
108029638,50.2883092,14.4505841
102190887,50.0700642,15.0124415
102206325,50.4038601,15.6803638
102078068,50.2626451,15.9225386
102254265,49.4067634,16.4893318
102266018,50.5475287,16.341974
102190950,50.3891372,15.520881
102190828,50.3381627,15.7897276
108024059,50.3928159,16.0062213
102254281,50.6149738,16.2666573
102254184,50.4682252,16.2273375
102254991,49.1902021,17.1118814
102254311,50.476505,16.0926214
102578311,50.639988,15.6087584
102578648,50.0099481,16.2663359
102590061,49.675344,15.1271697
108024032,50.3219134,15.9116685
102578079,50.5220549,15.7729536
102578273,50.538874,15.6391934
102578044,50.4879075,15.9105262
102206317,50.3746239,15.218251
102578036,50.5242142,15.7121138
102390681,50.0561272,16.2686514
102254621,50.4779638,16.09148
102065144,50.7632288,14.1040925
102254486,50.4829338,16.0815113
102254532,50.41961,16.1888338
108024024,50.43161,16.1748499
102254516,50.4015863,16.1612274
102066477,50.319935,15.8749525
102578010,50.5931657,15.5938168
102078114,50.1916624,15.6949102
150065167,50.0677961,14.4019915
102406057,50.1635301,16.460965
102226423,49.9616887,15.2735204
102226458,49.9549205,15.2756184
150067241,49.1027313,17.394605
181064341,49.5213663,18.0165763
102206503,49.5213663,18.0165763
181095726,49.2909657,16.2292026
102943419,49.2909657,16.2292026
150068964,50.0067344,14.7161225
181014840,50.0067344,14.7161225
150069031,49.7910089,18.2673716
150069600,50.0348616,14.5604515
150069731,49.5571179,15.9422662
000566829,48.99551,16.8582375
110023668,48.9048278,16.8174164
103019308,48.8428731,16.0594324
181089114,49.1563021,16.8763599
102807582,49.1563021,16.8763599
150078391,50.9629336,14.5595091
150076738,50.410025,14.921575
150076924,50.7560506,14.1852902
150078137,50.028164,14.5162022
150077009,49.8417447,18.2887614
150077351,49.6791088,18.6866475
150078153,49.8350702,18.278398
150078340,49.8686361,18.4264219
151000913,50.2084066,15.8247852
102088365,50.2556564,12.8712539
151011494,49.9739518,12.703319
151012997,50.1798468,12.660349
151014507,50.5350763,16.044205
151014655,50.2011038,15.9845125
151015279,49.0228981,17.6498125
151016003,50.0264909,14.5271341
107830281,48.7393014,14.4930309
151016453,49.995121,14.6618178
151016887,49.1456763,14.1760144
151017891,50.2945288,16.1451775
130001236,49.4077788,14.6895993
000582344,49.0192621,14.6127661
181036606,49.9745027,14.5361938
151024626,49.9745027,14.5361938
110012879,49.9616223,14.0759158
151028931,50.089442,14.4243114
151031576,49.1830796,16.2849523
060103361,49.9550972,15.792727
151034231,50.0838835,14.3661046
151035806,49.6095059,17.2653215
